type,path,total_bytes,xfer,p_write,p_rand,p_seq_r,p_consec_r,p_seq_w,p_consec_w,p_ua_file,p_ua_mem,rw_switch,meta_open,meta_stat,meta_seek,meta_sync,seed,flags,p_rand_fwd_r,p_rand_fwd_w,p_consec_internal,pre_seek_eof,n_ops
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_3.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,188339416,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_30.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,921707687,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_31.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1806567920,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_32.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1562638975,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_33.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1722652477,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_34.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,725079863,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_35.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,305931700,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_36.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1895483624,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_37.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,736078921,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_38.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1536197176,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_39.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,709332971,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_4.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,625124735,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_40.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1796032392,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_41.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1739490054,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_42.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,185862488,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_43.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1178872579,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_44.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1411197226,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_45.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1624969522,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_46.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,908099042,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_47.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,706658241,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_48.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1140100858,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_49.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,449599238,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_5.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,239319722,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_50.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,2064618959,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_51.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1448514443,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_52.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1276087426,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_53.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1886852917,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_54.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1795920285,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_55.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,42861627,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_56.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,457332875,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_57.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1767876566,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_58.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1524581011,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_59.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1487345412,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_6.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1067293987,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_60.dat,1073741824,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,885103542,random|shared|,0.0,0.0,0.0,1,64
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_61.dat,1073741824,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1631793747,random|shared|,0.0,0.0,0.0,1,64
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_62.dat,1073741824,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1750525770,random|shared|,0.0,0.0,0.0,1,64
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_7.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,246457606,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_8.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,928454110,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/wo/wo_9.dat,1090519040,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.008765,0.000000,0.0,0,0,0,0,1487949999,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/ro/ro_0.dat,100,100,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.060000,0.000000,0.0,0,0,0,0,963990037,consec|shared|,0.0,0.0,0.0,0,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/data/ro/ro_0.dat,100,100,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.060000,0.000000,0.0,0,0,0,0,1296373066,seq|shared|,0.0,0.0,0.0,0,1
meta,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top7_28/payload/meta/meta_only.dat,0,1,0,0,0,0,0,0,0.060000,0.000000,0.0,4355,0,0,0,777,meta_only|shared|,0.0,0.0,0.0,0,0
