type,path,total_bytes,xfer,p_write,p_rand,p_seq_r,p_consec_r,p_seq_w,p_consec_w,p_ua_file,p_ua_mem,rw_switch,meta_open,meta_stat,meta_seek,meta_sync,seed,flags,p_rand_fwd_r,p_rand_fwd_w,p_consec_internal,pre_seek_eof,n_ops
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_0.dat,2667577344,16777216,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,1280808722,seq|shared|,0.0,0.0,0.0,0,159
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_0.dat,5318377472,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,1260285923,random|shared|,0.0,0.0,0.0,1,317
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_1.dat,2885681152,16777216,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.329346,0.000000,0.0,0,0,0,0,1101500153,consec|shared|,0.0,0.0,0.0,0,172
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_1.dat,2885681152,16777216,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,928986235,seq|shared|,0.0,0.0,0.0,0,172
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_1.dat,5771362304,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,1919547728,random|shared|,0.0,0.0,0.0,1,344
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_2.dat,2885681152,16777216,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.329346,0.000000,0.0,0,0,0,0,1901140320,consec|shared|,0.0,0.0,0.0,0,172
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_2.dat,2885681152,16777216,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,562690382,seq|shared|,0.0,0.0,0.0,0,172
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_2.dat,5754585088,16777216,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,811083203,random|shared|,0.0,0.0,0.0,1,343
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_0.dat,100,100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,1858239162,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_0.dat,1024,1024,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,980218493,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_0.dat,569344,4096,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.329346,0.000000,0.0,0,0,0,0,187724509,consec|shared|,0.0,0.0,0.0,0,139
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_0.dat,569344,4096,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,1430193183,seq|shared|,0.0,0.0,0.0,0,139
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_0.dat,1142784,4096,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,1065008586,random|shared|,0.0,0.0,0.0,1,279
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_0.dat,2162688,65536,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.329346,0.000000,0.0,0,0,0,0,1216245786,consec|shared|,0.0,0.0,0.0,0,33
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_0.dat,2162688,65536,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,766804777,seq|shared|,0.0,0.0,0.0,0,33
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_0.dat,4259840,65536,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,651241301,random|shared|,0.0,0.0,0.0,1,65
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_1.dat,100,100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,1670097329,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_1.dat,1024,1024,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,671276033,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_1.dat,557056,4096,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.329346,0.000000,0.0,0,0,0,0,1476801239,consec|shared|,0.0,0.0,0.0,0,136
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_1.dat,557056,4096,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,1141286247,seq|shared|,0.0,0.0,0.0,0,136
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_1.dat,1118208,4096,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,492029644,random|shared|,0.0,0.0,0.0,1,273
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_1.dat,2293760,65536,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.329346,0.000000,0.0,0,0,0,0,647420600,consec|shared|,0.0,0.0,0.0,0,35
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_1.dat,2293760,65536,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,1139606566,seq|shared|,0.0,0.0,0.0,0,35
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_1.dat,4521984,65536,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,2059328633,random|shared|,0.0,0.0,0.0,1,69
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_2.dat,100,100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,1466706907,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_2.dat,1024,1024,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.0,0,0,0,0,552843933,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_2.dat,557056,4096,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.329346,0.000000,0.0,0,0,0,0,844607844,consec|shared|,0.0,0.0,0.0,0,136
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_2.dat,557056,4096,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,519878484,seq|shared|,0.0,0.0,0.0,0,136
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_2.dat,1118208,4096,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,1463386453,random|shared|,0.0,0.0,0.0,1,273
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_2.dat,2293760,65536,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.329346,0.000000,0.0,0,0,0,0,1473422843,consec|shared|,0.0,0.0,0.0,0,35
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_2.dat,2293760,65536,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,836211627,seq|shared|,0.0,0.0,0.0,0,35
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/data/wo/wo_2.dat,4521984,65536,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.329346,0.000000,0.0,0,0,0,0,1533482372,random|shared|,0.0,0.0,0.0,1,69
meta,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top2_20/payload/meta/meta_only.dat,0,1,0,0,0,0,0,0,0.330000,0.000000,0.0,14657,0,8501,0,777,meta_only|shared|,0.0,0.0,0.0,0,0
