type,path,total_bytes,xfer,p_write,p_rand,p_seq_r,p_consec_r,p_seq_w,p_consec_w,p_ua_file,p_ua_mem,rw_switch,meta_open,meta_stat,meta_seek,meta_sync,seed,flags,p_rand_fwd_r,p_rand_fwd_w,p_consec_internal,pre_seek_eof,n_ops
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_1.dat,126976,4096,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1804787866,random|unique|,0.0,0.0,0.0,1,31
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_1.dat,65536,65536,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,2140086517,random|unique|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,100,100,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.020000,0.0,0,0,0,0,1020518270,random|unique|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,980992,1024,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.020000,0.0,0,0,0,0,1766808380,consec|unique|,0.0,0.0,0.0,0,958
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,979968,1024,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.020000,0.0,0,0,0,0,540503231,random|unique|,0.0,0.0,0.0,1,957
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,131072,4096,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,61312560,consec|unique|,0.0,0.0,0.0,0,32
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,126976,4096,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,2095724801,random|unique|,0.0,0.0,0.0,1,31
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,65536,65536,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,266516199,random|unique|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_0.dat,262144,262144,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,267511950,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_0.dat,383778816,1048576,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,468293546,consec|shared|,0.0,0.0,0.0,0,366
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_0.dat,322961408,1048576,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1145291334,seq|shared|,0.0,0.0,0.0,0,308
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_0.dat,301989888,1048576,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,465689933,random|shared|,0.0,0.0,0.0,1,288
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_0.dat,130023424,4194304,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,811826022,consec|shared|,0.0,0.0,0.0,0,31
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_0.dat,109051904,4194304,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,629717090,seq|shared|,0.0,0.0,0.0,0,26
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_0.dat,100663296,4194304,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,611823686,random|shared|,0.0,0.0,0.0,1,24
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_1.dat,262144,262144,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,758137633,random|unique|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_1.dat,387973120,1048576,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,1944741145,consec|unique|,0.0,0.0,0.0,0,370
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_1.dat,326107136,1048576,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,688310932,seq|unique|,0.0,0.0,0.0,0,311
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_1.dat,306184192,1048576,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,519453484,random|unique|,0.0,0.0,0.0,1,292
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_1.dat,113246208,4194304,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,1847789345,consec|unique|,0.0,0.0,0.0,0,27
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_1.dat,92274688,4194304,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1415724249,seq|unique|,0.0,0.0,0.0,0,22
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_1.dat,88080384,4194304,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,184503978,random|unique|,0.0,0.0,0.0,1,21
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,262144,262144,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,2139614014,random|unique|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,387973120,1048576,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,505327107,consec|unique|,0.0,0.0,0.0,0,370
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,326107136,1048576,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,619179569,seq|unique|,0.0,0.0,0.0,0,311
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,306184192,1048576,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,365404080,random|unique|,0.0,0.0,0.0,1,292
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,113246208,4194304,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,873189064,consec|unique|,0.0,0.0,0.0,0,27
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,92274688,4194304,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,611256463,seq|unique|,0.0,0.0,0.0,0,22
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/rw/rw_2.dat,88080384,4194304,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1973144242,random|unique|,0.0,0.0,0.0,1,21
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_0.dat,262144,262144,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1956013741,random|shared|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_0.dat,130023424,1048576,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,1213036897,consec|shared|,0.0,0.0,0.0,0,124
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_0.dat,109051904,1048576,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1920697336,seq|shared|,0.0,0.0,0.0,0,104
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_0.dat,101711872,1048576,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1032765127,random|shared|,0.0,0.0,0.0,1,97
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_0.dat,557842432,4194304,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,68845341,consec|shared|,0.0,0.0,0.0,0,133
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_0.dat,469762048,4194304,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,469961670,seq|shared|,0.0,0.0,0.0,0,112
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_0.dat,436207616,4194304,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,2063026855,random|shared|,0.0,0.0,0.0,1,104
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_1.dat,262144,262144,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,246353204,random|unique|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_1.dat,195035136,1048576,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,742717914,consec|unique|,0.0,0.0,0.0,0,186
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_1.dat,163577856,1048576,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,172194943,seq|unique|,0.0,0.0,0.0,0,156
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_1.dat,154140672,1048576,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,517546215,random|unique|,0.0,0.0,0.0,1,147
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_1.dat,293601280,4194304,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,417838506,consec|unique|,0.0,0.0,0.0,0,70
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_1.dat,247463936,4194304,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1860205137,seq|unique|,0.0,0.0,0.0,0,59
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_1.dat,234881024,4194304,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1538987612,random|unique|,0.0,0.0,0.0,1,56
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_10.dat,262144,262144,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1296219684,random|unique|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_10.dat,193986560,1048576,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,394276374,consec|unique|,0.0,0.0,0.0,0,185
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_10.dat,163577856,1048576,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,950790266,seq|unique|,0.0,0.0,0.0,0,156
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_10.dat,152043520,1048576,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1464871318,random|unique|,0.0,0.0,0.0,1,145
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_10.dat,293601280,4194304,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,1469348174,consec|unique|,0.0,0.0,0.0,0,70
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_10.dat,247463936,4194304,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,2011370411,seq|unique|,0.0,0.0,0.0,0,59
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_10.dat,234881024,4194304,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1367785149,random|unique|,0.0,0.0,0.0,1,56
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_11.dat,262144,262144,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,184785192,random|unique|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_11.dat,193986560,1048576,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,524989505,consec|unique|,0.0,0.0,0.0,0,185
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_11.dat,163577856,1048576,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1370192003,seq|unique|,0.0,0.0,0.0,0,156
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_11.dat,152043520,1048576,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1229970768,random|unique|,0.0,0.0,0.0,1,145
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_11.dat,293601280,4194304,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,368604579,consec|unique|,0.0,0.0,0.0,0,70
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_11.dat,247463936,4194304,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1436432437,seq|unique|,0.0,0.0,0.0,0,59
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_11.dat,234881024,4194304,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1610966783,random|unique|,0.0,0.0,0.0,1,56
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_12.dat,262144,262144,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,1260442974,random|unique|,0.0,0.0,0.0,1,1
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_12.dat,193986560,1048576,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.371608,0.020000,0.0,0,0,0,0,1831535515,consec|unique|,0.0,0.0,0.0,0,185
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_12.dat,163577856,1048576,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,679131735,seq|unique|,0.0,0.0,0.0,0,156
data,/Users/user/dirlab/repos/io_synthesizer/outputs/audit_top25_after_fix_v8_round_rank2_verif/top14_344/payload/data/wo/wo_12.dat,152043520,1048576,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.371608,0.020000,0.0,0,0,0,0,73044873,random|unique|,0.0,0.0,0.0,1,145
